Ensmbl_IDs	Gene_Description	PWM	Mouse_Gene_Name	TPM_rep1	FPKM_rep1	TPM_rep2	FPKM_rep2
ENSMUSG00000019789	hairy/enhancer-of-split related with YRPW motif 2 [Source:MGI Symbol;Acc:MGI:1341884]	TA0352_HEY2_DBD_dimer	Hey2	16.48	12.22	20.9	16.11
ENSMUSG00000019789	hairy/enhancer-of-split related with YRPW motif 2 [Source:MGI Symbol;Acc:MGI:1341884]	HEY2.Me9862.1.YY2017.HT-SE2	Hey2	16.48	12.22	20.9	16.11
ENSMUSG00000019789	hairy/enhancer-of-split related with YRPW motif 2 [Source:MGI Symbol;Acc:MGI:1341884]	HEY2.Me9862.2.YY2017.HT-SE2	Hey2	16.48	12.22	20.9	16.11
ENSMUSG00000019789	hairy/enhancer-of-split related with YRPW motif 2 [Source:MGI Symbol;Acc:MGI:1341884]	HEY2.Ca9862.2.YY2017.HT-SE2	Hey2	16.48	12.22	20.9	16.11
ENSMUSG00000019789	hairy/enhancer-of-split related with YRPW motif 2 [Source:MGI Symbol;Acc:MGI:1341884]	HEY2.Ca9862.1.YY2017.HT-SE2	Hey2	16.48	12.22	20.9	16.11
ENSMUSG00000019789	hairy/enhancer-of-split related with YRPW motif 2 [Source:MGI Symbol;Acc:MGI:1341884]	MA0649.1.HEY2	Hey2	16.48	12.22	20.9	16.11
ENSMUSG00000021109	hypoxia inducible factor 1, alpha subunit [Source:MGI Symbol;Acc:MGI:106918]	MA1106.1.HIF1A	Hif1a	146.22	108.47	127.19	98.05
ENSMUSG00000021109	hypoxia inducible factor 1, alpha subunit [Source:MGI Symbol;Acc:MGI:106918]	HIF1A_HUMAN.H11MO.0.C	Hif1a	146.22	108.47	127.19	98.05
ENSMUSG00000032119	histone H4 transcription factor [Source:MGI Symbol;Acc:MGI:2429620]	TA0046_HINFP1_full_monomer	Hinfp	11.32	8.4	10.67	8.22
ENSMUSG00000032119	histone H4 transcription factor [Source:MGI Symbol;Acc:MGI:2429620]	MA0131.2.HINFP	Hinfp	11.32	8.4	10.67	8.22
ENSMUSG00000032119	histone H4 transcription factor [Source:MGI Symbol;Acc:MGI:2429620]	MA0131.1.HINFP	Hinfp	11.32	8.4	10.67	8.22
ENSMUSG00000032119	histone H4 transcription factor [Source:MGI Symbol;Acc:MGI:2429620]	TA0048_HINFP1_full_dimer	Hinfp	11.32	8.4	10.67	8.22
ENSMUSG00000032119	histone H4 transcription factor [Source:MGI Symbol;Acc:MGI:2429620]	TA0047_HINFP1_full_dimer	Hinfp	11.32	8.4	10.67	8.22
ENSMUSG00000032119	histone H4 transcription factor [Source:MGI Symbol;Acc:MGI:2429620]	HINFP_HUMAN.H11MO.0.C	Hinfp	11.32	8.4	10.67	8.22
ENSMUSG00000039377	H2.0-like homeobox [Source:MGI Symbol;Acc:MGI:96109]	HOMEO0040_Hlx1_2350.1	Hlx	3.53	2.62	4.87	3.76
ENSMUSG00000057156	homeodomain leucine zipper-encoding gene [Source:MGI Symbol;Acc:MGI:2678023]	HOMEO0046_Homez_1063.2	Homez	4.64	3.44	4.69	3.61
ENSMUSG00000057156	homeodomain leucine zipper-encoding gene [Source:MGI Symbol;Acc:MGI:2678023]	TA0169_HOMEZ_DBD_monomer	Homez	4.64	3.44	4.69	3.61
ENSMUSG00000075588	homeobox B2 [Source:MGI Symbol;Acc:MGI:96183]	HOXB2.Me9951.2.YY2017.HT-SE2	Hoxb2	3.21	2.38	5.14	3.96
ENSMUSG00000075588	homeobox B2 [Source:MGI Symbol;Acc:MGI:96183]	HOXB2.Me9951.1.YY2017.HT-SE2	Hoxb2	3.21	2.38	5.14	3.96
ENSMUSG00000075588	homeobox B2 [Source:MGI Symbol;Acc:MGI:96183]	MA0902.1.HOXB2	Hoxb2	3.21	2.38	5.14	3.96
ENSMUSG00000075588	homeobox B2 [Source:MGI Symbol;Acc:MGI:96183]	HOXB2.Ca9951.1.YY2017.HT-SE2	Hoxb2	3.21	2.38	5.14	3.96
ENSMUSG00000022556	heat shock factor 1 [Source:MGI Symbol;Acc:MGI:96238]	HSF1.Me9689.1.YY2017.HT-SE2	Hsf1	42.54	31.56	43.76	33.74
ENSMUSG00000022556	heat shock factor 1 [Source:MGI Symbol;Acc:MGI:96238]	HSF1.Ca9690.1.YY2017.HT-SE2	Hsf1	42.54	31.56	43.76	33.74
ENSMUSG00000022556	heat shock factor 1 [Source:MGI Symbol;Acc:MGI:96238]	TA0170_HSF1_DBD_trimer	Hsf1	42.54	31.56	43.76	33.74
ENSMUSG00000022556	heat shock factor 1 [Source:MGI Symbol;Acc:MGI:96238]	HSF1.Me9690.1.YY2017.HT-SE2	Hsf1	42.54	31.56	43.76	33.74
ENSMUSG00000022556	heat shock factor 1 [Source:MGI Symbol;Acc:MGI:96238]	HSF1.Ca9689.1.YY2017.HT-SE2	Hsf1	42.54	31.56	43.76	33.74
ENSMUSG00000022556	heat shock factor 1 [Source:MGI Symbol;Acc:MGI:96238]	HSF1_HUMAN.H11MO.0.A	Hsf1	42.54	31.56	43.76	33.74
ENSMUSG00000022556	heat shock factor 1 [Source:MGI Symbol;Acc:MGI:96238]	MA0486.1.HSF1	Hsf1	42.54	31.56	43.76	33.74
ENSMUSG00000022556	heat shock factor 1 [Source:MGI Symbol;Acc:MGI:96238]	MA0486.2.HSF1	Hsf1	42.54	31.56	43.76	33.74
ENSMUSG00000019878	heat shock factor 2 [Source:MGI Symbol;Acc:MGI:96239]	MA0770.1.HSF2	Hsf2	19.53	14.49	19.24	14.83
ENSMUSG00000019878	heat shock factor 2 [Source:MGI Symbol;Acc:MGI:96239]	HSF2.Me9687.1.YY2017.HT-SE2	Hsf2	19.53	14.49	19.24	14.83
ENSMUSG00000019878	heat shock factor 2 [Source:MGI Symbol;Acc:MGI:96239]	HSF2.Me9687.2.YY2017.HT-SE2	Hsf2	19.53	14.49	19.24	14.83
ENSMUSG00000019878	heat shock factor 2 [Source:MGI Symbol;Acc:MGI:96239]	HSF2_HUMAN.H11MO.0.A	Hsf2	19.53	14.49	19.24	14.83
ENSMUSG00000019878	heat shock factor 2 [Source:MGI Symbol;Acc:MGI:96239]	HSF2.Ca9687.1.YY2017.HT-SE2	Hsf2	19.53	14.49	19.24	14.83
ENSMUSG00000019878	heat shock factor 2 [Source:MGI Symbol;Acc:MGI:96239]	HSF2.Ca9687.2.YY2017.HT-SE2	Hsf2	19.53	14.49	19.24	14.83
ENSMUSG00000018654	IKAROS family zinc finger 1 [Source:MGI Symbol;Acc:MGI:1342540]	IKZF1_HUMAN.H11MO.0.C	Ikzf1	4.96	3.68	5.31	4.09
ENSMUSG00000018899	interferon regulatory factor 1 [Source:MGI Symbol;Acc:MGI:96590]	MA0050.1.IRF1	Irf1	6.01	4.46	6.16	4.75
ENSMUSG00000018899	interferon regulatory factor 1 [Source:MGI Symbol;Acc:MGI:96590]	IRF1_HUMAN.H11MO.0.A	Irf1	6.01	4.46	6.16	4.75
ENSMUSG00000018899	interferon regulatory factor 1 [Source:MGI Symbol;Acc:MGI:96590]	MA0050.2.IRF1	Irf1	6.01	4.46	6.16	4.75
ENSMUSG00000031627	interferon regulatory factor 2 [Source:MGI Symbol;Acc:MGI:96591]	IRF2.Ca9686.1.YY2017.HT-SE2	Irf2	8.22	6.1	11.49	8.85
ENSMUSG00000031627	interferon regulatory factor 2 [Source:MGI Symbol;Acc:MGI:96591]	AJ_IRF2	Irf2	8.22	6.1	11.49	8.85
ENSMUSG00000031627	interferon regulatory factor 2 [Source:MGI Symbol;Acc:MGI:96591]	MA0051.1.IRF2	Irf2	8.22	6.1	11.49	8.85
ENSMUSG00000031627	interferon regulatory factor 2 [Source:MGI Symbol;Acc:MGI:96591]	IRF2_HUMAN.H11MO.0.A	Irf2	8.22	6.1	11.49	8.85
ENSMUSG00000031627	interferon regulatory factor 2 [Source:MGI Symbol;Acc:MGI:96591]	IRF2.Me9686.1.YY2017.HT-SE2	Irf2	8.22	6.1	11.49	8.85
ENSMUSG00000003184	interferon regulatory factor 3 [Source:MGI Symbol;Acc:MGI:1859179]	IRF3.Me9683.1.YY2017.HT-SE2	Irf3	40.66	30.16	42.89	33.07
ENSMUSG00000003184	interferon regulatory factor 3 [Source:MGI Symbol;Acc:MGI:1859179]	IRF3.Ca9683.2.YY2017.HT-SE2	Irf3	40.66	30.16	42.89	33.07
ENSMUSG00000003184	interferon regulatory factor 3 [Source:MGI Symbol;Acc:MGI:1859179]	IRF3_HUMAN.H11MO.0.B	Irf3	40.66	30.16	42.89	33.07
ENSMUSG00000003184	interferon regulatory factor 3 [Source:MGI Symbol;Acc:MGI:1859179]	MA1418.1.IRF3	Irf3	40.66	30.16	42.89	33.07
ENSMUSG00000003184	interferon regulatory factor 3 [Source:MGI Symbol;Acc:MGI:1859179]	BU0033.Irf3_primary	Irf3	40.66	30.16	42.89	33.07
ENSMUSG00000003184	interferon regulatory factor 3 [Source:MGI Symbol;Acc:MGI:1859179]	IRF3.Ca9683.1.YY2017.HT-SE2	Irf3	40.66	30.16	42.89	33.07
ENSMUSG00000003184	interferon regulatory factor 3 [Source:MGI Symbol;Acc:MGI:1859179]	IRF3.Me9683.2.YY2017.HT-SE2	Irf3	40.66	30.16	42.89	33.07
ENSMUSG00000029771	interferon regulatory factor 5 [Source:MGI Symbol;Acc:MGI:1350924]	BU0035.Irf5_primary	Irf5	10.53	7.81	8.1	6.25
ENSMUSG00000029771	interferon regulatory factor 5 [Source:MGI Symbol;Acc:MGI:1350924]	IRF5.Me9684.2.YY2017.HT-SE2	Irf5	10.53	7.81	8.1	6.25
ENSMUSG00000029771	interferon regulatory factor 5 [Source:MGI Symbol;Acc:MGI:1350924]	IRF5.Ca9684.1.YY2017.HT-SE2	Irf5	10.53	7.81	8.1	6.25
ENSMUSG00000029771	interferon regulatory factor 5 [Source:MGI Symbol;Acc:MGI:1350924]	IRF5.Ca9684.2.YY2017.HT-SE2	Irf5	10.53	7.81	8.1	6.25
ENSMUSG00000029771	interferon regulatory factor 5 [Source:MGI Symbol;Acc:MGI:1350924]	TA0180_IRF5_full_monomer	Irf5	10.53	7.81	8.1	6.25
ENSMUSG00000029771	interferon regulatory factor 5 [Source:MGI Symbol;Acc:MGI:1350924]	MA1420.1.IRF5	Irf5	10.53	7.81	8.1	6.25
ENSMUSG00000029771	interferon regulatory factor 5 [Source:MGI Symbol;Acc:MGI:1350924]	IRF5.Me9684.1.YY2017.HT-SE2	Irf5	10.53	7.81	8.1	6.25
ENSMUSG00000002325	interferon regulatory factor 9 [Source:MGI Symbol;Acc:MGI:107587]	MA0653.1.IRF9	Irf9	5.3	3.93	4.48	3.45
ENSMUSG00000002325	interferon regulatory factor 9 [Source:MGI Symbol;Acc:MGI:107587]	IRF9.Me9681.1.YY2017.HT-SE2	Irf9	5.3	3.93	4.48	3.45
ENSMUSG00000002325	interferon regulatory factor 9 [Source:MGI Symbol;Acc:MGI:107587]	BU0037.Isgf3g_primary	Irf9	5.3	3.93	4.48	3.45
ENSMUSG00000002325	interferon regulatory factor 9 [Source:MGI Symbol;Acc:MGI:107587]	IRF9.Ca9681.1.YY2017.HT-SE2	Irf9	5.3	3.93	4.48	3.45
ENSMUSG00000001504	Iroquois homeobox 2 [Source:MGI Symbol;Acc:MGI:1197526]	TA0593_IRX2_DBD_dimer	Irx2	7.82	5.8	9.28	7.15
ENSMUSG00000001504	Iroquois homeobox 2 [Source:MGI Symbol;Acc:MGI:1197526]	HOMEO0084_Irx2_0900.3	Irx2	7.82	5.8	9.28	7.15
ENSMUSG00000031734	Iroquois related homeobox 3 [Source:MGI Symbol;Acc:MGI:1197522]	IRX3.Me9875.1.YY2017.HT-SE2	Irx3	6.1	4.52	5.51	4.25
ENSMUSG00000031734	Iroquois related homeobox 3 [Source:MGI Symbol;Acc:MGI:1197522]	TA0599_Irx3_DBD_dimer	Irx3	6.1	4.52	5.51	4.25
ENSMUSG00000031734	Iroquois related homeobox 3 [Source:MGI Symbol;Acc:MGI:1197522]	IRX3.Ca9875.1.YY2017.HT-SE2	Irx3	6.1	4.52	5.51	4.25
ENSMUSG00000031734	Iroquois related homeobox 3 [Source:MGI Symbol;Acc:MGI:1197522]	HOMEO0085_Irx3_0920.1	Irx3	6.1	4.52	5.51	4.25
ENSMUSG00000031734	Iroquois related homeobox 3 [Source:MGI Symbol;Acc:MGI:1197522]	HOMEO0086_Irx3_2226.1	Irx3	6.1	4.52	5.51	4.25
ENSMUSG00000021604	Iroquois homeobox 4 [Source:MGI Symbol;Acc:MGI:1355275]	HOMEO0087_Irx4_2242.3	Irx4	32.62	24.2	27.41	21.13
ENSMUSG00000031737	Iroquois homeobox 5 [Source:MGI Symbol;Acc:MGI:1859086]	HOMEO0088_Irx5_2385.1	Irx5	7.93	5.88	7.85	6.05
ENSMUSG00000031737	Iroquois homeobox 5 [Source:MGI Symbol;Acc:MGI:1859086]	IRX5.Ca9874.1.YY2017.HT-SE2	Irx5	7.93	5.88	7.85	6.05
ENSMUSG00000031737	Iroquois homeobox 5 [Source:MGI Symbol;Acc:MGI:1859086]	IRX5.Me9874.1.YY2017.HT-SE2	Irx5	7.93	5.88	7.85	6.05
ENSMUSG00000031737	Iroquois homeobox 5 [Source:MGI Symbol;Acc:MGI:1859086]	TA0594_IRX5_DBD_dimer	Irx5	7.93	5.88	7.85	6.05
ENSMUSG00000031738	Iroquois homeobox 6 [Source:MGI Symbol;Acc:MGI:1927642]	HOMEO0089_Irx6_2623.2	Irx6	3.06	2.27	2.67	2.06
ENSMUSG00000042258	ISL1 transcription factor, LIM/homeodomain [Source:MGI Symbol;Acc:MGI:101791]	ISL1_HUMAN.H11MO.0.A	Isl1	5.93	4.4	9.71	7.49
ENSMUSG00000042258	ISL1 transcription factor, LIM/homeodomain [Source:MGI Symbol;Acc:MGI:101791]	ISL1.Me9879.1.YY2017.HT-SE2	Isl1	5.93	4.4	9.71	7.49
ENSMUSG00000042258	ISL1 transcription factor, LIM/homeodomain [Source:MGI Symbol;Acc:MGI:101791]	ISL1.Me9879.2.YY2017.HT-SE2	Isl1	5.93	4.4	9.71	7.49
ENSMUSG00000042258	ISL1 transcription factor, LIM/homeodomain [Source:MGI Symbol;Acc:MGI:101791]	ISL1.Ca9879.2.YY2017.HT-SE2	Isl1	5.93	4.4	9.71	7.49
ENSMUSG00000042258	ISL1 transcription factor, LIM/homeodomain [Source:MGI Symbol;Acc:MGI:101791]	ISL1.Ca9879.1.YY2017.HT-SE2	Isl1	5.93	4.4	9.71	7.49
ENSMUSG00000052684	jun proto-oncogene [Source:MGI Symbol;Acc:MGI:96646]	JUN.Me9803.2.YY2017.HT-SE2	Jun	23.87	17.71	24.12	18.6
ENSMUSG00000052684	jun proto-oncogene [Source:MGI Symbol;Acc:MGI:96646]	JUN.Ca9803.2.YY2017.HT-SE2	Jun	23.87	17.71	24.12	18.6
ENSMUSG00000052684	jun proto-oncogene [Source:MGI Symbol;Acc:MGI:96646]	MA0489.1.JUN.var.2	Jun	23.87	17.71	24.12	18.6
ENSMUSG00000052684	jun proto-oncogene [Source:MGI Symbol;Acc:MGI:96646]	MA0488.1.JUN	Jun	23.87	17.71	24.12	18.6
ENSMUSG00000052684	jun proto-oncogene [Source:MGI Symbol;Acc:MGI:96646]	SMiLE_JUN_primary	Jun	23.87	17.71	24.12	18.6
ENSMUSG00000052684	jun proto-oncogene [Source:MGI Symbol;Acc:MGI:96646]	JUN_HUMAN.H11MO.0.A	Jun	23.87	17.71	24.12	18.6
ENSMUSG00000052684	jun proto-oncogene [Source:MGI Symbol;Acc:MGI:96646]	AJ_JUN	Jun	23.87	17.71	24.12	18.6
ENSMUSG00000052684	jun proto-oncogene [Source:MGI Symbol;Acc:MGI:96646]	SMiLE_JUN_secondary	Jun	23.87	17.71	24.12	18.6
ENSMUSG00000052684	jun proto-oncogene [Source:MGI Symbol;Acc:MGI:96646]	JUN.Me9803.1.YY2017.HT-SE2	Jun	23.87	17.71	24.12	18.6
ENSMUSG00000052684	jun proto-oncogene [Source:MGI Symbol;Acc:MGI:96646]	JUN.Ca9803.1.YY2017.HT-SE2	Jun	23.87	17.71	24.12	18.6
ENSMUSG00000052837	jun B proto-oncogene [Source:MGI Symbol;Acc:MGI:96647]	SMiLE_JUNB_primary	Junb	6.58	4.88	5.29	4.08
ENSMUSG00000052837	jun B proto-oncogene [Source:MGI Symbol;Acc:MGI:96647]	MA1140.1.JUNB(var.2)	Junb	6.58	4.88	5.29	4.08
ENSMUSG00000052837	jun B proto-oncogene [Source:MGI Symbol;Acc:MGI:96647]	JUNB_HUMAN.H11MO.0.A	Junb	6.58	4.88	5.29	4.08
ENSMUSG00000052837	jun B proto-oncogene [Source:MGI Symbol;Acc:MGI:96647]	JUNB.Ca9801.1.YY2017.HT-SE2	Junb	6.58	4.88	5.29	4.08
ENSMUSG00000052837	jun B proto-oncogene [Source:MGI Symbol;Acc:MGI:96647]	MA0490.1.JUNB	Junb	6.58	4.88	5.29	4.08
ENSMUSG00000052837	jun B proto-oncogene [Source:MGI Symbol;Acc:MGI:96647]	JUNB.Me9801.1.YY2017.HT-SE2	Junb	6.58	4.88	5.29	4.08
ENSMUSG00000071076	jun D proto-oncogene [Source:MGI Symbol;Acc:MGI:96648]	MA0491.1.JUND	Jund	69.43	51.51	71.46	55.09
ENSMUSG00000071076	jun D proto-oncogene [Source:MGI Symbol;Acc:MGI:96648]	MA0492.1.JUND.var.2	Jund	69.43	51.51	71.46	55.09
ENSMUSG00000071076	jun D proto-oncogene [Source:MGI Symbol;Acc:MGI:96648]	JUND.Me9802.2.YY2017.HT-SE2	Jund	69.43	51.51	71.46	55.09
ENSMUSG00000071076	jun D proto-oncogene [Source:MGI Symbol;Acc:MGI:96648]	JUND.Ca9802.1.YY2017.HT-SE2	Jund	69.43	51.51	71.46	55.09
ENSMUSG00000071076	jun D proto-oncogene [Source:MGI Symbol;Acc:MGI:96648]	JUND_HUMAN.H11MO.0.A	Jund	69.43	51.51	71.46	55.09
ENSMUSG00000071076	jun D proto-oncogene [Source:MGI Symbol;Acc:MGI:96648]	JUND.Ca9802.2.YY2017.HT-SE2	Jund	69.43	51.51	71.46	55.09
ENSMUSG00000071076	jun D proto-oncogene [Source:MGI Symbol;Acc:MGI:96648]	SMiLE_JUND_secondary	Jund	69.43	51.51	71.46	55.09
ENSMUSG00000071076	jun D proto-oncogene [Source:MGI Symbol;Acc:MGI:96648]	SMiLE_JUND_primary	Jund	69.43	51.51	71.46	55.09
ENSMUSG00000071076	jun D proto-oncogene [Source:MGI Symbol;Acc:MGI:96648]	JUND.Me9802.1.YY2017.HT-SE2	Jund	69.43	51.51	71.46	55.09
ENSMUSG00000020653	Kruppel-like factor 11 [Source:MGI Symbol;Acc:MGI:2653368]	KLF11.Ca9523.1.YY2017.HT-SE2	Klf11	10.89	8.08	8.5	6.56
ENSMUSG00000020653	Kruppel-like factor 11 [Source:MGI Symbol;Acc:MGI:2653368]	KLF11.Me9523.1.YY2017.HT-SE2	Klf11	10.89	8.08	8.5	6.56
ENSMUSG00000072294	Kruppel-like factor 12 [Source:MGI Symbol;Acc:MGI:1333796]	MA0742.1.Klf12	Klf12	4.09	3.04	5.1	3.93
ENSMUSG00000072294	Kruppel-like factor 12 [Source:MGI Symbol;Acc:MGI:1333796]	KLF12.Me9527.2.YY2017.HT-SE2	Klf12	4.09	3.04	5.1	3.93
ENSMUSG00000072294	Kruppel-like factor 12 [Source:MGI Symbol;Acc:MGI:1333796]	KLF12.Me9527.1.YY2017.HT-SE2	Klf12	4.09	3.04	5.1	3.93
ENSMUSG00000072294	Kruppel-like factor 12 [Source:MGI Symbol;Acc:MGI:1333796]	KLF12_HUMAN.H11MO.0.C	Klf12	4.09	3.04	5.1	3.93
ENSMUSG00000072294	Kruppel-like factor 12 [Source:MGI Symbol;Acc:MGI:1333796]	KLF12.Ca9527.1.YY2017.HT-SE2	Klf12	4.09	3.04	5.1	3.93
ENSMUSG00000052040	Kruppel-like factor 13 [Source:MGI Symbol;Acc:MGI:1354948]	MA0657.1.KLF13	Klf13	11.59	8.59	13.12	10.12
ENSMUSG00000052040	Kruppel-like factor 13 [Source:MGI Symbol;Acc:MGI:1354948]	KLF13.Ca9522.2.YY2017.HT-SE2	Klf13	11.59	8.59	13.12	10.12
ENSMUSG00000052040	Kruppel-like factor 13 [Source:MGI Symbol;Acc:MGI:1354948]	KLF13.Me9522.2.YY2017.HT-SE2	Klf13	11.59	8.59	13.12	10.12
ENSMUSG00000052040	Kruppel-like factor 13 [Source:MGI Symbol;Acc:MGI:1354948]	KLF13.Me9522.1.YY2017.HT-SE2	Klf13	11.59	8.59	13.12	10.12
ENSMUSG00000052040	Kruppel-like factor 13 [Source:MGI Symbol;Acc:MGI:1354948]	KLF13.Ca9522.1.YY2017.HT-SE2	Klf13	11.59	8.59	13.12	10.12
ENSMUSG00000030087	Kruppel-like factor 15 [Source:MGI Symbol;Acc:MGI:1929988]	KLF15_HUMAN.H11MO.0.A	Klf15	4.28	3.18	4.36	3.36
ENSMUSG00000030087	Kruppel-like factor 15 [Source:MGI Symbol;Acc:MGI:1929988]	KLF15.Ca9531.1.YY2017.HT-SE2	Klf15	4.28	3.18	4.36	3.36
ENSMUSG00000030087	Kruppel-like factor 15 [Source:MGI Symbol;Acc:MGI:1929988]	KLF15.Ca9531.2.YY2017.HT-SE2	Klf15	4.28	3.18	4.36	3.36
ENSMUSG00000030087	Kruppel-like factor 15 [Source:MGI Symbol;Acc:MGI:1929988]	KLF15.Me9531.1.YY2017.HT-SE2	Klf15	4.28	3.18	4.36	3.36
ENSMUSG00000030087	Kruppel-like factor 15 [Source:MGI Symbol;Acc:MGI:1929988]	KLF15.Me9531.2.YY2017.HT-SE2	Klf15	4.28	3.18	4.36	3.36
ENSMUSG00000035397	Kruppel-like factor 16 [Source:MGI Symbol;Acc:MGI:2153049]	MA0741.1.KLF16	Klf16	3.5	2.6	3.86	2.98
ENSMUSG00000035397	Kruppel-like factor 16 [Source:MGI Symbol;Acc:MGI:2153049]	KLF16.Me9520.1.YY2017.HT-SE2	Klf16	3.5	2.6	3.86	2.98
ENSMUSG00000035397	Kruppel-like factor 16 [Source:MGI Symbol;Acc:MGI:2153049]	KLF16.Ca9520.1.YY2017.HT-SE2	Klf16	3.5	2.6	3.86	2.98
ENSMUSG00000055148	Kruppel-like factor 2 (lung) [Source:MGI Symbol;Acc:MGI:1342772]	KLF2.Ca9526.1.YY2017.HT-SE2	Klf2	12.6	9.35	11.65	8.98
ENSMUSG00000055148	Kruppel-like factor 2 (lung) [Source:MGI Symbol;Acc:MGI:1342772]	KLF2.Me9526.1.YY2017.HT-SE2	Klf2	12.6	9.35	11.65	8.98
ENSMUSG00000000078	Kruppel-like factor 6 [Source:MGI Symbol;Acc:MGI:1346318]	KLF6.Me9528.1.YY2017.HT-SE2	Klf6	44.33	32.89	37.96	29.27
ENSMUSG00000000078	Kruppel-like factor 6 [Source:MGI Symbol;Acc:MGI:1346318]	KLF6_HUMAN.H11MO.0.A	Klf6	44.33	32.89	37.96	29.27
ENSMUSG00000000078	Kruppel-like factor 6 [Source:MGI Symbol;Acc:MGI:1346318]	KLF6.Ca9528.1.YY2017.HT-SE2	Klf6	44.33	32.89	37.96	29.27
ENSMUSG00000025959	Kruppel-like factor 7 (ubiquitous) [Source:MGI Symbol;Acc:MGI:1935151]	BU0039.Klf7_primary	Klf7	10.27	7.62	11.28	8.7
ENSMUSG00000027985	lymphoid enhancer binding factor 1 [Source:MGI Symbol;Acc:MGI:96770]	LEF1_HUMAN.H11MO.0.A	Lef1	14.8	10.98	13.66	10.53
ENSMUSG00000027985	lymphoid enhancer binding factor 1 [Source:MGI Symbol;Acc:MGI:96770]	LEF1.Ca9705.1.YY2017.HT-SE2	Lef1	14.8	10.98	13.66	10.53
ENSMUSG00000027985	lymphoid enhancer binding factor 1 [Source:MGI Symbol;Acc:MGI:96770]	BU0040.Lef1_primary	Lef1	14.8	10.98	13.66	10.53
ENSMUSG00000027985	lymphoid enhancer binding factor 1 [Source:MGI Symbol;Acc:MGI:96770]	MA0768.1.LEF1	Lef1	14.8	10.98	13.66	10.53
ENSMUSG00000027985	lymphoid enhancer binding factor 1 [Source:MGI Symbol;Acc:MGI:96770]	LEF1.Me9705.4.YY2017.HT-SE2	Lef1	14.8	10.98	13.66	10.53
ENSMUSG00000027985	lymphoid enhancer binding factor 1 [Source:MGI Symbol;Acc:MGI:96770]	LEF1.Me9705.2.YY2017.HT-SE2	Lef1	14.8	10.98	13.66	10.53
ENSMUSG00000027985	lymphoid enhancer binding factor 1 [Source:MGI Symbol;Acc:MGI:96770]	LEF1.Ca9705.4.YY2017.HT-SE2	Lef1	14.8	10.98	13.66	10.53
ENSMUSG00000027985	lymphoid enhancer binding factor 1 [Source:MGI Symbol;Acc:MGI:96770]	SMiLE_LEF1	Lef1	14.8	10.98	13.66	10.53
ENSMUSG00000027985	lymphoid enhancer binding factor 1 [Source:MGI Symbol;Acc:MGI:96770]	LEF1.Me9705.1.YY2017.HT-SE2	Lef1	14.8	10.98	13.66	10.53
ENSMUSG00000027985	lymphoid enhancer binding factor 1 [Source:MGI Symbol;Acc:MGI:96770]	LEF1.Ca9705.3.YY2017.HT-SE2	Lef1	14.8	10.98	13.66	10.53
ENSMUSG00000027985	lymphoid enhancer binding factor 1 [Source:MGI Symbol;Acc:MGI:96770]	LEF1.Me9705.3.YY2017.HT-SE2	Lef1	14.8	10.98	13.66	10.53
ENSMUSG00000027985	lymphoid enhancer binding factor 1 [Source:MGI Symbol;Acc:MGI:96770]	LEF1.Ca9705.2.YY2017.HT-SE2	Lef1	14.8	10.98	13.66	10.53
ENSMUSG00000026686	LIM homeobox transcription factor 1 alpha [Source:MGI Symbol;Acc:MGI:1888519]	MA0702.1.LMX1A	Lmx1a	4.31	3.19	2.98	2.3
ENSMUSG00000026686	LIM homeobox transcription factor 1 alpha [Source:MGI Symbol;Acc:MGI:1888519]	LMX1A.Ca9883.1.YY2017.HT-SE2	Lmx1a	4.31	3.19	2.98	2.3
ENSMUSG00000026686	LIM homeobox transcription factor 1 alpha [Source:MGI Symbol;Acc:MGI:1888519]	LMX1A.Me9883.2.YY2017.HT-SE2	Lmx1a	4.31	3.19	2.98	2.3
ENSMUSG00000026686	LIM homeobox transcription factor 1 alpha [Source:MGI Symbol;Acc:MGI:1888519]	HOMEO0102_Lmx1a_2238.2	Lmx1a	4.31	3.19	2.98	2.3
ENSMUSG00000026686	LIM homeobox transcription factor 1 alpha [Source:MGI Symbol;Acc:MGI:1888519]	LMX1A.Me9883.1.YY2017.HT-SE2	Lmx1a	4.31	3.19	2.98	2.3
ENSMUSG00000074622	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian) [Source:MGI Symbol;Acc:MGI:104555]	MAFB_HUMAN.H11MO.0.B	Mafb	3.86	2.86	3.71	2.86
ENSMUSG00000074622	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian) [Source:MGI Symbol;Acc:MGI:104555]	BU0041.Mafb_primary	Mafb	3.86	2.86	3.71	2.86
ENSMUSG00000074622	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian) [Source:MGI Symbol;Acc:MGI:104555]	TA0421_Mafb_DBD_dimer	Mafb	3.86	2.86	3.71	2.86
ENSMUSG00000074622	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian) [Source:MGI Symbol;Acc:MGI:104555]	MA0117.1.Mafb	Mafb	3.86	2.86	3.71	2.86
ENSMUSG00000074622	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian) [Source:MGI Symbol;Acc:MGI:104555]	MA0117.2.Mafb	Mafb	3.86	2.86	3.71	2.86
